datetime,day,power,cost,currentState
2024-03-02T17:15:00.000+00:00,Saturday,101.22,15.83,New Jersey
2024-03-02T17:20:00.000+00:00,Saturday,172.8,27.03,New Jersey
2024-03-02T17:25:00.000+00:00,Saturday,180.25,28.19,New Jersey
2024-03-02T17:30:00.000+00:00,Saturday,192.4,30.09,New Jersey
2024-03-02T17:35:00.000+00:00,Saturday,104.0,16.27,New Jersey
2024-03-02T17:40:00.000+00:00,Saturday,174.01,27.22,New Jersey
2024-03-02T17:45:00.000+00:00,Saturday,156.58,24.49,New Jersey
2024-03-02T17:50:00.000+00:00,Saturday,195.24,30.54,New Jersey
2024-03-02T17:55:00.000+00:00,Saturday,145.8,22.8,New Jersey
2024-03-02T18:00:00.000+00:00,Saturday,147.61,23.09,New Jersey
2024-03-02T18:05:00.000+00:00,Saturday,186.88,29.23,New Jersey
2024-03-02T18:10:00.000+00:00,Saturday,196.9,30.8,New Jersey
2024-03-02T18:15:00.000+00:00,Saturday,145.9,22.82,New Jersey
2024-03-02T18:20:00.000+00:00,Saturday,155.54,24.33,New Jersey
2024-03-02T18:25:00.000+00:00,Saturday,131.02,20.49,New Jersey
2024-03-02T18:30:00.000+00:00,Saturday,179.87,28.13,New Jersey
2024-03-02T18:35:00.000+00:00,Saturday,112.28,17.56,New Jersey
2024-03-02T18:40:00.000+00:00,Saturday,196.58,30.75,New Jersey
2024-03-02T18:45:00.000+00:00,Saturday,123.44,19.31,New Jersey
2024-03-02T18:50:00.000+00:00,Saturday,110.82,17.33,New Jersey
2024-03-02T18:55:00.000+00:00,Saturday,120.87,18.9,New Jersey
2024-03-02T19:00:00.000+00:00,Saturday,165.92,25.95,New Jersey
2024-03-02T19:05:00.000+00:00,Saturday,197.19,30.84,New Jersey
2024-03-02T19:10:00.000+00:00,Saturday,118.47,18.53,New Jersey
2024-03-02T19:15:00.000+00:00,Saturday,163.97,25.64,New Jersey
2024-03-02T19:20:00.000+00:00,Saturday,131.24,20.53,New Jersey
2024-03-02T19:25:00.000+00:00,Saturday,103.75,16.23,New Jersey
2024-03-02T19:30:00.000+00:00,Saturday,178.99,27.99,New Jersey
2024-03-02T19:35:00.000+00:00,Saturday,137.07,21.44,New Jersey
2024-03-02T19:40:00.000+00:00,Saturday,189.78,29.68,New Jersey
2024-03-02T19:45:00.000+00:00,Saturday,176.05,27.53,New Jersey
2024-03-02T19:50:00.000+00:00,Saturday,130.81,20.46,New Jersey
2024-03-02T19:55:00.000+00:00,Saturday,139.41,21.8,New Jersey
2024-03-02T20:00:00.000+00:00,Saturday,113.68,17.78,New Jersey
2024-03-02T20:05:00.000+00:00,Saturday,188.87,29.54,New Jersey
2024-03-02T20:10:00.000+00:00,Saturday,189.46,29.63,New Jersey
2024-03-02T20:15:00.000+00:00,Saturday,109.57,17.14,New Jersey
2024-03-02T20:20:00.000+00:00,Saturday,163.24,25.53,New Jersey
2024-03-02T20:25:00.000+00:00,Saturday,119.35,18.67,New Jersey
2024-03-02T20:30:00.000+00:00,Saturday,133.56,20.89,New Jersey
2024-03-02T20:35:00.000+00:00,Saturday,124.68,19.5,New Jersey
2024-03-02T20:40:00.000+00:00,Saturday,197.55,30.9,New Jersey
2024-03-02T20:45:00.000+00:00,Saturday,140.04,21.9,New Jersey
2024-03-02T20:50:00.000+00:00,Saturday,134.64,21.06,New Jersey
2024-03-02T20:55:00.000+00:00,Saturday,190.29,29.76,New Jersey
2024-03-02T21:00:00.000+00:00,Saturday,137.02,21.43,New Jersey
2024-03-02T21:05:00.000+00:00,Saturday,129.14,20.2,New Jersey
2024-03-02T21:10:00.000+00:00,Saturday,137.12,21.45,New Jersey
2024-03-02T21:15:00.000+00:00,Saturday,146.5,22.91,New Jersey
2024-03-02T21:20:00.000+00:00,Saturday,164.02,25.65,New Jersey
2024-03-02T21:25:00.000+00:00,Saturday,104.07,16.28,New Jersey
2024-03-02T21:30:00.000+00:00,Saturday,107.77,16.86,New Jersey
2024-03-02T21:35:00.000+00:00,Saturday,160.54,25.11,New Jersey
2024-03-02T21:40:00.000+00:00,Saturday,178.22,27.87,New Jersey
2024-03-02T21:45:00.000+00:00,Saturday,191.92,30.02,New Jersey
2024-03-02T21:50:00.000+00:00,Saturday,150.25,23.5,New Jersey
2024-03-02T21:55:00.000+00:00,Saturday,124.6,19.49,New Jersey
2024-03-02T22:00:00.000+00:00,Saturday,146.24,22.87,New Jersey
2024-03-02T22:05:00.000+00:00,Saturday,191.77,29.99,New Jersey
2024-03-02T22:10:00.000+00:00,Saturday,176.72,27.64,New Jersey
2024-03-02T22:15:00.000+00:00,Saturday,113.82,17.8,New Jersey
2024-03-02T22:20:00.000+00:00,Saturday,118.1,18.47,New Jersey
2024-03-02T22:25:00.000+00:00,Saturday,174.62,27.31,New Jersey
2024-03-02T22:30:00.000+00:00,Saturday,196.75,30.77,New Jersey
2024-03-02T22:35:00.000+00:00,Saturday,138.54,21.67,New Jersey
2024-03-02T22:40:00.000+00:00,Saturday,185.71,29.05,New Jersey
2024-03-02T22:45:00.000+00:00,Saturday,107.04,16.74,New Jersey
2024-03-02T22:50:00.000+00:00,Saturday,186.89,29.23,New Jersey
2024-03-02T22:55:00.000+00:00,Saturday,142.34,22.26,New Jersey
2024-03-02T23:00:00.000+00:00,Saturday,109.55,17.13,New Jersey
2024-03-02T23:05:00.000+00:00,Saturday,113.62,17.77,New Jersey
2024-03-02T23:10:00.000+00:00,Saturday,119.87,18.75,New Jersey
2024-03-02T23:15:00.000+00:00,Saturday,165.12,25.82,New Jersey
2024-03-02T23:20:00.000+00:00,Saturday,152.99,23.93,New Jersey
2024-03-02T23:25:00.000+00:00,Saturday,190.14,29.74,New Jersey
2024-03-02T23:30:00.000+00:00,Saturday,123.9,19.38,New Jersey
2024-03-02T23:35:00.000+00:00,Saturday,130.83,20.46,New Jersey
2024-03-02T23:40:00.000+00:00,Saturday,115.3,18.03,New Jersey
2024-03-02T23:45:00.000+00:00,Saturday,101.76,15.92,New Jersey
2024-03-02T23:50:00.000+00:00,Saturday,141.95,22.2,New Jersey
2024-03-02T23:55:00.000+00:00,Saturday,124.89,19.53,New Jersey
2024-03-03T00:00:00.000+00:00,Sunday,194.09,30.36,New Jersey
2024-03-03T00:05:00.000+00:00,Sunday,145.41,22.74,New Jersey
2024-03-03T00:10:00.000+00:00,Sunday,175.52,27.45,New Jersey
2024-03-03T00:15:00.000+00:00,Sunday,126.91,19.85,New Jersey
2024-03-03T00:20:00.000+00:00,Sunday,144.95,22.67,New Jersey
2024-03-03T00:25:00.000+00:00,Sunday,126.87,19.84,New Jersey
2024-03-03T00:30:00.000+00:00,Sunday,194.4,30.4,New Jersey
2024-03-03T00:35:00.000+00:00,Sunday,119.28,18.66,New Jersey
2024-03-03T00:40:00.000+00:00,Sunday,124.25,19.43,New Jersey
2024-03-03T00:45:00.000+00:00,Sunday,125.66,19.65,New Jersey
2024-03-03T00:50:00.000+00:00,Sunday,181.9,28.45,New Jersey
2024-03-03T00:55:00.000+00:00,Sunday,117.13,18.32,New Jersey
2024-03-03T01:00:00.000+00:00,Sunday,141.72,22.17,New Jersey
2024-03-03T01:05:00.000+00:00,Sunday,185.33,28.99,New Jersey
2024-03-03T01:10:00.000+00:00,Sunday,126.58,19.8,New Jersey
2024-03-03T01:15:00.000+00:00,Sunday,172.18,26.93,New Jersey
2024-03-03T01:20:00.000+00:00,Sunday,113.46,17.75,New Jersey
2024-03-03T01:25:00.000+00:00,Sunday,124.82,19.52,New Jersey
2024-03-03T01:30:00.000+00:00,Sunday,128.31,20.07,New Jersey
2024-03-03T01:35:00.000+00:00,Sunday,186.26,29.13,New Jersey
2024-03-03T01:40:00.000+00:00,Sunday,150.42,23.53,New Jersey
2024-03-03T01:45:00.000+00:00,Sunday,191.89,30.01,New Jersey
2024-03-03T01:50:00.000+00:00,Sunday,190.16,29.74,New Jersey
2024-03-03T01:55:00.000+00:00,Sunday,165.13,25.83,New Jersey
2024-03-03T02:00:00.000+00:00,Sunday,118.17,18.48,New Jersey
2024-03-03T02:05:00.000+00:00,Sunday,145.29,22.72,New Jersey
2024-03-03T02:10:00.000+00:00,Sunday,198.16,30.99,New Jersey
2024-03-03T02:15:00.000+00:00,Sunday,180.78,28.27,New Jersey
2024-03-03T02:20:00.000+00:00,Sunday,130.67,20.44,New Jersey
2024-03-03T02:25:00.000+00:00,Sunday,196.37,30.71,New Jersey
2024-03-03T02:30:00.000+00:00,Sunday,108.98,17.04,New Jersey
2024-03-03T02:35:00.000+00:00,Sunday,125.36,19.61,New Jersey
2024-03-03T02:40:00.000+00:00,Sunday,143.42,22.43,New Jersey
2024-03-03T02:45:00.000+00:00,Sunday,114.44,17.9,New Jersey
2024-03-03T02:50:00.000+00:00,Sunday,153.04,23.94,New Jersey
2024-03-03T02:55:00.000+00:00,Sunday,114.37,17.89,New Jersey
2024-03-03T03:00:00.000+00:00,Sunday,108.28,16.93,New Jersey
2024-03-03T03:05:00.000+00:00,Sunday,134.11,20.97,New Jersey
2024-03-03T03:10:00.000+00:00,Sunday,107.1,16.75,New Jersey
2024-03-03T03:15:00.000+00:00,Sunday,102.8,16.08,New Jersey
2024-03-03T03:20:00.000+00:00,Sunday,123.96,19.39,New Jersey
2024-03-03T03:25:00.000+00:00,Sunday,122.02,19.08,New Jersey
2024-03-03T03:30:00.000+00:00,Sunday,107.41,16.8,New Jersey
2024-03-03T03:35:00.000+00:00,Sunday,142.39,22.27,New Jersey
2024-03-03T03:40:00.000+00:00,Sunday,197.75,30.93,New Jersey
2024-03-03T03:45:00.000+00:00,Sunday,196.53,30.74,New Jersey
2024-03-03T03:50:00.000+00:00,Sunday,170.79,26.71,New Jersey
2024-03-03T03:55:00.000+00:00,Sunday,167.35,26.17,New Jersey
2024-03-03T04:00:00.000+00:00,Sunday,165.66,25.91,New Jersey
2024-03-03T04:05:00.000+00:00,Sunday,114.79,17.95,New Jersey
2024-03-03T04:10:00.000+00:00,Sunday,176.57,27.62,New Jersey
2024-03-03T04:15:00.000+00:00,Sunday,176.42,27.59,New Jersey
2024-03-03T04:20:00.000+00:00,Sunday,150.65,23.56,New Jersey
2024-03-03T04:25:00.000+00:00,Sunday,135.34,21.17,New Jersey
2024-03-03T04:30:00.000+00:00,Sunday,151.89,23.76,New Jersey
2024-03-03T04:35:00.000+00:00,Sunday,168.09,26.29,New Jersey
2024-03-03T04:40:00.000+00:00,Sunday,142.52,22.29,New Jersey
2024-03-03T04:45:00.000+00:00,Sunday,175.26,27.41,New Jersey
2024-03-03T04:50:00.000+00:00,Sunday,171.06,26.75,New Jersey
2024-03-03T04:55:00.000+00:00,Sunday,108.89,17.03,New Jersey
2024-03-03T05:00:00.000+00:00,Sunday,140.15,21.92,New Jersey
2024-03-03T05:05:00.000+00:00,Sunday,143.53,22.45,New Jersey
2024-03-03T05:10:00.000+00:00,Sunday,100.58,15.73,New Jersey
2024-03-03T05:15:00.000+00:00,Sunday,140.99,22.05,New Jersey
2024-03-03T05:20:00.000+00:00,Sunday,111.97,17.51,New Jersey
2024-03-03T05:25:00.000+00:00,Sunday,120.98,18.92,New Jersey
2024-03-03T05:30:00.000+00:00,Sunday,168.93,26.42,New Jersey
2024-03-03T05:35:00.000+00:00,Sunday,157.85,24.69,New Jersey
2024-03-03T05:40:00.000+00:00,Sunday,138.11,21.6,New Jersey
2024-03-03T05:45:00.000+00:00,Sunday,151.42,23.68,New Jersey
2024-03-03T05:50:00.000+00:00,Sunday,141.7,22.16,New Jersey
2024-03-03T05:55:00.000+00:00,Sunday,150.65,23.56,New Jersey
2024-03-03T06:00:00.000+00:00,Sunday,189.33,29.61,New Jersey
2024-03-03T06:05:00.000+00:00,Sunday,156.24,24.44,New Jersey
2024-03-03T06:10:00.000+00:00,Sunday,191.76,29.99,New Jersey
2024-03-03T06:15:00.000+00:00,Sunday,154.77,24.21,New Jersey
2024-03-03T06:20:00.000+00:00,Sunday,198.16,30.99,New Jersey
2024-03-03T06:25:00.000+00:00,Sunday,104.69,16.37,New Jersey
2024-03-03T06:30:00.000+00:00,Sunday,130.11,20.35,New Jersey
2024-03-03T06:35:00.000+00:00,Sunday,167.76,26.24,New Jersey
2024-03-03T06:40:00.000+00:00,Sunday,137.35,21.48,New Jersey
2024-03-03T06:45:00.000+00:00,Sunday,134.35,21.01,New Jersey
2024-03-03T06:50:00.000+00:00,Sunday,102.32,16.0,New Jersey
2024-03-03T06:55:00.000+00:00,Sunday,129.24,20.21,New Jersey
2024-03-03T07:00:00.000+00:00,Sunday,195.03,30.5,New Jersey
2024-03-03T07:05:00.000+00:00,Sunday,128.41,20.08,New Jersey
2024-03-03T07:10:00.000+00:00,Sunday,150.47,23.53,New Jersey
2024-03-03T07:15:00.000+00:00,Sunday,181.81,28.44,New Jersey
2024-03-03T07:20:00.000+00:00,Sunday,187.55,29.33,New Jersey
2024-03-03T07:25:00.000+00:00,Sunday,161.98,25.33,New Jersey
2024-03-03T07:30:00.000+00:00,Sunday,143.06,22.37,New Jersey
2024-03-03T07:35:00.000+00:00,Sunday,187.85,29.38,New Jersey
2024-03-03T07:40:00.000+00:00,Sunday,126.49,19.78,New Jersey
2024-03-03T07:45:00.000+00:00,Sunday,114.77,17.95,New Jersey
2024-03-03T07:50:00.000+00:00,Sunday,153.85,24.06,New Jersey
2024-03-03T07:55:00.000+00:00,Sunday,194.5,30.42,New Jersey
2024-03-03T08:00:00.000+00:00,Sunday,126.17,19.73,New Jersey
2024-03-03T08:05:00.000+00:00,Sunday,161.03,25.19,New Jersey
2024-03-03T08:10:00.000+00:00,Sunday,179.43,28.06,New Jersey
2024-03-03T08:15:00.000+00:00,Sunday,137.35,21.48,New Jersey
2024-03-03T08:20:00.000+00:00,Sunday,151.91,23.76,New Jersey
2024-03-03T08:25:00.000+00:00,Sunday,106.33,16.63,New Jersey
2024-03-03T08:30:00.000+00:00,Sunday,184.33,28.83,New Jersey
2024-03-03T08:35:00.000+00:00,Sunday,108.85,17.02,New Jersey
2024-03-03T08:40:00.000+00:00,Sunday,145.2,22.71,New Jersey
2024-03-03T08:45:00.000+00:00,Sunday,162.59,25.43,New Jersey
2024-03-03T08:50:00.000+00:00,Sunday,175.36,27.43,New Jersey
2024-03-03T08:55:00.000+00:00,Sunday,123.23,19.27,New Jersey
2024-03-03T09:00:00.000+00:00,Sunday,196.94,30.8,New Jersey
2024-03-03T09:05:00.000+00:00,Sunday,101.74,15.91,New Jersey
2024-03-03T09:10:00.000+00:00,Sunday,157.77,24.68,New Jersey
2024-03-03T09:15:00.000+00:00,Sunday,193.87,30.32,New Jersey
2024-03-03T09:20:00.000+00:00,Sunday,160.87,25.16,New Jersey
2024-03-03T09:25:00.000+00:00,Sunday,172.14,26.92,New Jersey
2024-03-03T09:30:00.000+00:00,Sunday,163.4,25.56,New Jersey
2024-03-03T09:35:00.000+00:00,Sunday,143.67,22.47,New Jersey
2024-03-03T09:40:00.000+00:00,Sunday,101.42,15.86,New Jersey
2024-03-03T09:45:00.000+00:00,Sunday,134.97,21.11,New Jersey
2024-03-03T09:50:00.000+00:00,Sunday,113.24,17.71,New Jersey
2024-03-03T09:55:00.000+00:00,Sunday,197.25,30.85,New Jersey
2024-03-03T10:00:00.000+00:00,Sunday,151.93,23.76,New Jersey
2024-03-03T10:05:00.000+00:00,Sunday,125.49,19.63,New Jersey
2024-03-03T10:10:00.000+00:00,Sunday,105.73,16.54,New Jersey
2024-03-03T10:15:00.000+00:00,Sunday,142.71,22.32,New Jersey
2024-03-03T10:20:00.000+00:00,Sunday,161.27,25.22,New Jersey
2024-03-03T10:25:00.000+00:00,Sunday,147.55,23.08,New Jersey
2024-03-03T10:30:00.000+00:00,Sunday,135.15,21.14,New Jersey
2024-03-03T10:35:00.000+00:00,Sunday,145.75,22.8,New Jersey
2024-03-03T10:40:00.000+00:00,Sunday,116.5,18.22,New Jersey
2024-03-03T10:45:00.000+00:00,Sunday,189.7,29.67,New Jersey
2024-03-03T10:50:00.000+00:00,Sunday,176.42,27.59,New Jersey
2024-03-03T10:55:00.000+00:00,Sunday,198.33,31.02,New Jersey
2024-03-03T11:00:00.000+00:00,Sunday,124.13,19.41,New Jersey
2024-03-03T11:05:00.000+00:00,Sunday,129.42,20.24,New Jersey
2024-03-03T11:10:00.000+00:00,Sunday,129.2,20.21,New Jersey
2024-03-03T11:15:00.000+00:00,Sunday,132.44,20.71,New Jersey
2024-03-03T11:20:00.000+00:00,Sunday,167.4,26.18,New Jersey
2024-03-03T11:25:00.000+00:00,Sunday,174.07,27.22,New Jersey
2024-03-03T11:30:00.000+00:00,Sunday,167.4,26.18,New Jersey
2024-03-03T11:35:00.000+00:00,Sunday,103.93,16.25,New Jersey
2024-03-03T11:40:00.000+00:00,Sunday,115.78,18.11,New Jersey
2024-03-03T11:45:00.000+00:00,Sunday,109.74,17.16,New Jersey
2024-03-03T11:50:00.000+00:00,Sunday,135.94,21.26,New Jersey
2024-03-03T11:55:00.000+00:00,Sunday,157.9,24.7,New Jersey
2024-03-03T12:00:00.000+00:00,Sunday,124.93,19.54,New Jersey
2024-03-03T12:05:00.000+00:00,Sunday,150.22,23.49,New Jersey
2024-03-03T12:10:00.000+00:00,Sunday,111.63,17.46,New Jersey
2024-03-03T12:15:00.000+00:00,Sunday,166.05,25.97,New Jersey
2024-03-03T12:20:00.000+00:00,Sunday,186.34,29.14,New Jersey
2024-03-03T12:25:00.000+00:00,Sunday,132.39,20.71,New Jersey
2024-03-03T12:30:00.000+00:00,Sunday,101.38,15.86,New Jersey
2024-03-03T12:35:00.000+00:00,Sunday,197.21,30.84,New Jersey
2024-03-03T12:40:00.000+00:00,Sunday,125.57,19.64,New Jersey
2024-03-03T12:45:00.000+00:00,Sunday,128.15,20.04,New Jersey
2024-03-03T12:50:00.000+00:00,Sunday,136.52,21.35,New Jersey
2024-03-03T12:55:00.000+00:00,Sunday,148.51,23.23,New Jersey
2024-03-03T13:00:00.000+00:00,Sunday,149.05,23.31,New Jersey
2024-03-03T13:05:00.000+00:00,Sunday,198.86,31.1,New Jersey
2024-03-03T13:10:00.000+00:00,Sunday,125.78,19.67,New Jersey
2024-03-03T13:15:00.000+00:00,Sunday,171.34,26.8,New Jersey
2024-03-03T13:20:00.000+00:00,Sunday,115.94,18.13,New Jersey
2024-03-03T13:25:00.000+00:00,Sunday,124.14,19.42,New Jersey
2024-03-03T13:30:00.000+00:00,Sunday,102.71,16.06,New Jersey
2024-03-03T13:35:00.000+00:00,Sunday,199.5,31.2,New Jersey
2024-03-03T13:40:00.000+00:00,Sunday,137.89,21.57,New Jersey
2024-03-03T13:45:00.000+00:00,Sunday,151.68,23.72,New Jersey
2024-03-03T13:50:00.000+00:00,Sunday,178.64,27.94,New Jersey
2024-03-03T13:55:00.000+00:00,Sunday,119.31,18.66,New Jersey
2024-03-03T14:00:00.000+00:00,Sunday,199.78,31.25,New Jersey
2024-03-03T14:05:00.000+00:00,Sunday,131.47,20.56,New Jersey
2024-03-03T14:10:00.000+00:00,Sunday,176.87,27.66,New Jersey
2024-03-03T14:15:00.000+00:00,Sunday,173.1,27.07,New Jersey
2024-03-03T14:20:00.000+00:00,Sunday,179.85,28.13,New Jersey
2024-03-03T14:25:00.000+00:00,Sunday,149.8,23.43,New Jersey
2024-03-03T14:30:00.000+00:00,Sunday,116.06,18.15,New Jersey
2024-03-03T14:35:00.000+00:00,Sunday,154.34,24.14,New Jersey
2024-03-03T14:40:00.000+00:00,Sunday,181.31,28.36,New Jersey
2024-03-03T14:45:00.000+00:00,Sunday,180.04,28.16,New Jersey
2024-03-03T14:50:00.000+00:00,Sunday,156.85,24.53,New Jersey
2024-03-03T14:55:00.000+00:00,Sunday,113.32,17.72,New Jersey
2024-03-03T15:00:00.000+00:00,Sunday,112.5,17.6,New Jersey
2024-03-03T15:05:00.000+00:00,Sunday,151.89,23.76,New Jersey
2024-03-03T15:10:00.000+00:00,Sunday,154.94,24.23,New Jersey
2024-03-03T15:15:00.000+00:00,Sunday,107.9,16.88,New Jersey
2024-03-03T15:20:00.000+00:00,Sunday,190.72,29.83,New Jersey
2024-03-03T15:25:00.000+00:00,Sunday,185.36,28.99,New Jersey
2024-03-03T15:30:00.000+00:00,Sunday,179.49,28.07,New Jersey
2024-03-03T15:35:00.000+00:00,Sunday,130.97,20.48,New Jersey
2024-03-03T15:40:00.000+00:00,Sunday,136.15,21.29,New Jersey
2024-03-03T15:45:00.000+00:00,Sunday,190.18,29.74,New Jersey
2024-03-03T15:50:00.000+00:00,Sunday,192.44,30.1,New Jersey
2024-03-03T15:55:00.000+00:00,Sunday,169.89,26.57,New Jersey
2024-03-03T16:00:00.000+00:00,Sunday,199.3,31.17,New Jersey
2024-03-03T16:05:00.000+00:00,Sunday,196.38,30.71,New Jersey
2024-03-03T16:10:00.000+00:00,Sunday,147.08,23.0,New Jersey
2024-03-03T16:15:00.000+00:00,Sunday,128.56,20.11,New Jersey
2024-03-03T16:20:00.000+00:00,Sunday,169.91,26.57,New Jersey
2024-03-03T16:25:00.000+00:00,Sunday,169.21,26.46,New Jersey
2024-03-03T16:30:00.000+00:00,Sunday,148.02,23.15,New Jersey
2024-03-03T16:35:00.000+00:00,Sunday,141.4,22.11,New Jersey
2024-03-03T16:40:00.000+00:00,Sunday,141.31,22.1,New Jersey
2024-03-03T16:45:00.000+00:00,Sunday,104.64,16.37,New Jersey
2024-03-03T16:50:00.000+00:00,Sunday,101.25,15.84,New Jersey
2024-03-03T16:55:00.000+00:00,Sunday,143.38,22.42,New Jersey
2024-03-03T17:00:00.000+00:00,Sunday,148.42,23.21,New Jersey
2024-03-03T17:05:00.000+00:00,Sunday,124.07,19.4,New Jersey
2024-03-03T17:10:00.000+00:00,Sunday,155.86,24.38,New Jersey
2024-03-03T17:15:00.000+00:00,Sunday,136.15,21.29,New Jersey
2024-03-03T17:20:00.000+00:00,Sunday,128.59,20.11,New Jersey
2024-03-03T17:25:00.000+00:00,Sunday,103.93,16.25,New Jersey
2024-03-03T17:30:00.000+00:00,Sunday,101.81,15.92,New Jersey
2024-03-03T17:35:00.000+00:00,Sunday,178.22,27.87,New Jersey
2024-03-03T17:40:00.000+00:00,Sunday,117.93,18.44,New Jersey
2024-03-03T17:45:00.000+00:00,Sunday,100.59,15.73,New Jersey
2024-03-03T17:50:00.000+00:00,Sunday,156.24,24.44,New Jersey
2024-03-03T17:55:00.000+00:00,Sunday,122.19,19.11,New Jersey
2024-03-03T18:00:00.000+00:00,Sunday,189.52,29.64,New Jersey
2024-03-03T18:05:00.000+00:00,Sunday,119.0,18.61,New Jersey
2024-03-03T18:10:00.000+00:00,Sunday,162.62,25.43,New Jersey
2024-03-03T18:15:00.000+00:00,Sunday,110.07,17.21,New Jersey
2024-03-03T18:20:00.000+00:00,Sunday,193.11,30.2,New Jersey
2024-03-03T18:25:00.000+00:00,Sunday,195.41,30.56,New Jersey
2024-03-03T18:30:00.000+00:00,Sunday,170.18,26.62,New Jersey
2024-03-03T18:35:00.000+00:00,Sunday,190.28,29.76,New Jersey
2024-03-03T18:40:00.000+00:00,Sunday,153.38,23.99,New Jersey
2024-03-03T18:45:00.000+00:00,Sunday,195.99,30.65,New Jersey
2024-03-03T18:50:00.000+00:00,Sunday,111.94,17.51,New Jersey
2024-03-03T18:55:00.000+00:00,Sunday,155.42,24.31,New Jersey
2024-03-03T19:00:00.000+00:00,Sunday,118.01,18.46,New Jersey
2024-03-03T19:05:00.000+00:00,Sunday,168.74,26.39,New Jersey
2024-03-03T19:10:00.000+00:00,Sunday,117.01,18.3,New Jersey
2024-03-03T19:15:00.000+00:00,Sunday,158.83,24.84,New Jersey
2024-03-03T19:20:00.000+00:00,Sunday,108.87,17.03,New Jersey
2024-03-03T19:25:00.000+00:00,Sunday,166.21,26.0,New Jersey
2024-03-03T19:30:00.000+00:00,Sunday,103.32,16.16,New Jersey
2024-03-03T19:35:00.000+00:00,Sunday,195.26,30.54,New Jersey
2024-03-03T19:40:00.000+00:00,Sunday,140.49,21.97,New Jersey
2024-03-03T19:45:00.000+00:00,Sunday,178.26,27.88,New Jersey
2024-03-03T19:50:00.000+00:00,Sunday,123.07,19.25,New Jersey
2024-03-03T19:55:00.000+00:00,Sunday,162.99,25.49,New Jersey
2024-03-03T20:00:00.000+00:00,Sunday,124.11,19.41,New Jersey
2024-03-03T20:05:00.000+00:00,Sunday,126.99,19.86,New Jersey
2024-03-03T20:10:00.000+00:00,Sunday,137.39,21.49,New Jersey
2024-03-03T20:15:00.000+00:00,Sunday,147.62,23.09,New Jersey
2024-03-03T20:20:00.000+00:00,Sunday,131.51,20.57,New Jersey
2024-03-03T20:25:00.000+00:00,Sunday,157.4,24.62,New Jersey
2024-03-03T20:30:00.000+00:00,Sunday,128.97,20.17,New Jersey
2024-03-03T20:35:00.000+00:00,Sunday,184.49,28.85,New Jersey
2024-03-03T20:40:00.000+00:00,Sunday,127.87,20.0,New Jersey
2024-03-03T20:45:00.000+00:00,Sunday,128.25,20.06,New Jersey
2024-03-03T20:50:00.000+00:00,Sunday,163.14,25.52,New Jersey
2024-03-03T20:55:00.000+00:00,Sunday,198.46,31.04,New Jersey
2024-03-03T21:00:00.000+00:00,Sunday,156.01,24.4,New Jersey
2024-03-03T21:05:00.000+00:00,Sunday,140.25,21.94,New Jersey
2024-03-03T21:10:00.000+00:00,Sunday,103.32,16.16,New Jersey
2024-03-03T21:15:00.000+00:00,Sunday,141.54,22.14,New Jersey
2024-03-03T21:20:00.000+00:00,Sunday,151.76,23.74,New Jersey
2024-03-03T21:25:00.000+00:00,Sunday,128.58,20.11,New Jersey
2024-03-03T21:30:00.000+00:00,Sunday,111.36,17.42,New Jersey
2024-03-03T21:35:00.000+00:00,Sunday,171.6,26.84,New Jersey
2024-03-03T21:40:00.000+00:00,Sunday,161.76,25.3,New Jersey
2024-03-03T21:45:00.000+00:00,Sunday,175.93,27.52,New Jersey
2024-03-03T21:50:00.000+00:00,Sunday,145.7,22.79,New Jersey
2024-03-03T21:55:00.000+00:00,Sunday,179.32,28.05,New Jersey
2024-03-03T22:00:00.000+00:00,Sunday,153.71,24.04,New Jersey
2024-03-03T22:05:00.000+00:00,Sunday,176.52,27.61,New Jersey
2024-03-03T22:10:00.000+00:00,Sunday,106.79,16.7,New Jersey
2024-03-03T22:15:00.000+00:00,Sunday,121.23,18.96,New Jersey
2024-03-03T22:20:00.000+00:00,Sunday,163.07,25.5,New Jersey
2024-03-03T22:25:00.000+00:00,Sunday,195.72,30.61,New Jersey
2024-03-03T22:30:00.000+00:00,Sunday,178.53,27.92,New Jersey
2024-03-03T22:35:00.000+00:00,Sunday,119.11,18.63,New Jersey
2024-03-03T22:40:00.000+00:00,Sunday,115.78,18.11,New Jersey
2024-03-03T22:45:00.000+00:00,Sunday,152.31,23.82,New Jersey
2024-03-03T22:50:00.000+00:00,Sunday,115.85,18.12,New Jersey
2024-03-03T22:55:00.000+00:00,Sunday,180.19,28.18,New Jersey
2024-03-03T23:00:00.000+00:00,Sunday,101.5,15.87,New Jersey
2024-03-03T23:05:00.000+00:00,Sunday,183.11,28.64,New Jersey
2024-03-03T23:10:00.000+00:00,Sunday,199.46,31.2,New Jersey
2024-03-03T23:15:00.000+00:00,Sunday,109.88,17.19,New Jersey
2024-03-03T23:20:00.000+00:00,Sunday,144.96,22.67,New Jersey
2024-03-03T23:25:00.000+00:00,Sunday,140.69,22.0,New Jersey
2024-03-03T23:30:00.000+00:00,Sunday,152.76,23.89,New Jersey
2024-03-03T23:35:00.000+00:00,Sunday,129.47,20.25,New Jersey
2024-03-03T23:40:00.000+00:00,Sunday,168.55,26.36,New Jersey
2024-03-03T23:45:00.000+00:00,Sunday,105.26,16.46,New Jersey
2024-03-03T23:50:00.000+00:00,Sunday,109.34,17.1,New Jersey
